LLM1: CHATGPT,,,,,,,,,,,,,,,,
LLM2: GEMINI,,,,,,,,,,,,,,,,
ID do artigo,Tipo de publicação,Local de publicação,Título,Link,Ano ,Autores,País,Base de Dados,RQ (Pergunta de Pesquisa),Extração LLM 1 (ChatGPT),Extração LLM 2 (Gemini),Extração validada (humana),ChatGPT acertou?,Gemini acertou?,Concordância entre LLMs,Observações / Comentários
ES05,Journal,Singapore Juzhi Journal Publishing PTE. Ltd.,Model predictive-based compliance control for knee arthroplasty surgical robots; 基于模型预测的膝关节置换手术机器人柔顺控制,https://doi.org/10.69979/3041-0673.25.07.019,2024,"Hu, P.; Zhang, L.; Yang, H.; Yang, Y.",China,Scopus,RQ2,"Técnica central: controle composto model predictive admittance control (MPIC) com linearização via fórmula de Stirling para eficiência computacional; uso de modelo dinâmico do braço robótico, controle preditivo com restrições e laço de admittance para interpretar forças do cirurgião. (Hu et al., 2024, pp. 1640–1642).","Utiliza Controle Preditivo de Modelo (MPC) como controlador de rastreamento de posição de nível inferior e controle de admitância (Admittance Control) como planejador de nível superior para identificar a intenção de força do cirurgião. Emprega o método de interpolação de Stirling para linearizar o modelo dinâmico do braço robótico (Hu et al., 2024, p. 1639).",Modelo Preditivo (MPC) como controlador de baixo nível para rastreamento preciso de trajetórias de posição e velocidade. Controle de Admitância como planejador de alto nível para converter forças de interação humana em trajetórias desejadas. Modelos dinâmicos linearizados (via interpolação de Stirling) para eficiência computacional. Controlador PID de três anéis usado como linha de base para comparação.,Sim,Sim,Igual,
ES05,Journal,Singapore Juzhi Journal Publishing PTE. Ltd.,Model predictive-based compliance control for knee arthroplasty surgical robots; 基于模型预测的膝关节置换手术机器人柔顺控制,https://doi.org/10.69979/3041-0673.25.07.020,2024,"Hu, P.; Zhang, L.; Yang, H.; Yang, Y.",China,Scopus,RQ3,"Desafios: lidar com a não-linearidade e acoplamento do manipulador, restrições de segurança explícitas, necessidade de solução rápida do MPC em tempo real e verificação experimental frente a controladores PID tradicionais. (Hu et al., 2024, pp. 1640–1645).","Os desafios incluem o atraso no rastreamento de posição causado pelo efeito de retardo (time-lag) em sistemas de malha fechada tradicionais (PID), a necessidade de garantir restrições de segurança (safety constraints) durante a cirurgia, e a complexidade computacional dos modelos dinâmicos não lineares (Hu et al., 2024, p. 1639, 1640).",Desafios técnicos: Garantir um rastreamento de trajetória preciso e com baixa latência para uma colaboração fluida; integrar restrições de segurança (limites de movimento) no controlador. Desafios de segurança: Manter o robô dentro de uma faixa de movimento segura (restrição ativa) durante a interação. O artigo não discute explicitamente desafios de aceitação humana.,Sim,Sim,Igual,
ES05,Journal,Singapore Juzhi Journal Publishing PTE. Ltd.,Model predictive-based compliance control for knee arthroplasty surgical robots; 基于模型预测的膝关节置换手术机器人柔顺控制,https://doi.org/10.69979/3041-0673.25.07.021,2024,"Hu, P.; Zhang, L.; Yang, H.; Yang, Y.",China,Scopus,RQ4,"Fatores organizacionais/ergonômicos/éticos: artigo enfatiza requisitos de segurança e conformidade com limites operacionais em cirurgia; objetivos de facilitar adoção clínica (reduzir complexidade para cirurgiões) e garantir segurança do paciente. (Hu et al., 2024, pp. 1644–1645).","O estudo visa reduzir a complexidade do uso de robôs cirúrgicos pelos cirurgiões e acelerar a adoção generalizada de robôs produzidos internamente em hospitais (Hu et al., 2024, p. 1639). A segurança é abordada através de restrições ativas de movimento para manter o braço robótico dentro de faixas seguras (Hu et al., 2024, p. 1639).","Ergonômicos: O sistema visa reduzir o esforço físico e o estresse do cirurgião durante a cirurgia, melhorando as condições de trabalho. O artigo não discute fatores organizacionais ou éticos de forma explícita. ",Sim,Sim,Igual,
ES05,Journal,Singapore Juzhi Journal Publishing PTE. Ltd.,Model predictive-based compliance control for knee arthroplasty surgical robots; 基于模型预测的膝关节置换手术机器人柔顺控制,https://doi.org/10.69979/3041-0673.25.07.022,2024,"Hu, P.; Zhang, L.; Yang, H.; Yang, Y.",China,Scopus,RQ5,"Lacunas e futuro: autores apontam necessidade de validação adicional em plataformas reais e maior estudo para viabilizar aplicação clínica prática; recomendam continuidade em testes de segurança e performance para promover adoção hospitalar. (Hu et al., 2024, pp. 1645–1646).","O artigo aponta que o avanço proposto (algoritmo MPIC) deve promover a aplicação prática de robôs cirúrgicos semi-ativos e seu desenvolvimento futuro (Hu et al., 2024, p. 1639).","O artigo aponta que o controlador MPC proposto é um avanço para promover a aplicação prática de robôs cirúrgicos semiativos. O trabalho futuro pode envolver a aplicação do controlador em outros cenários cirúrgicos ou robóticos, e a otimização do modelo preditivo para maior eficiência. ",Sim,Sim,Igual,
ES06,Conference,Institute of Electrical and Electronics Engineers (IEEE),An Object Deformation-Agnostic Framework for Human-Robot Collaborative Transportation,https://doi.org/10.1109/tase.2023.3259162,2024,"Sirintuna, D.; Giammarino, A.; Ajoudani, A.",Turquia,Scopus,RQ1,"Desenvolvido para co-transportar objetos com diferentes deformabilidades (de cordas a perfis rígidos) com um manipulador móvel; impacto: melhora a assistência e a intuição na colaboração humano-robô em tarefas de transporte (validação em estudos com usuários e cenários práticos). (Sirintuna et al., 2024).","A aplicação foca no transporte colaborativo (co-carrying) de objetos em ambientes industriais, como fábricas e armazéns (Sirintuna et al., 2024, p. 1986). O sistema permite o transporte de objetos com diferentes deformabilidades (de rígidos a altamente deformáveis), impactando a dinâmica ao permitir que o robô siga o humano e compartilhe a carga sem atrapalhar o movimento humano (Sirintuna et al., 2024, p. 1987).","Aplicação na co-transportação colaborativa de objetos em ambientes industriais (fábricas, armazéns). A estrutura é agnóstica à deformabilidade do objeto, funcionando desde objetos puramente rígidos (perfil de alumínio) até altamente deformáveis (corda, folha com manequim). O impacto é permitir que humanos e robôs transportem juntos objetos variados, explorando as habilidades cognitivas humanas em ambientes não estruturados. ",Sim,Sim,Igual,
ES06,Conference,Institute of Electrical and Electronics Engineers (IEEE),An Object Deformation-Agnostic Framework for Human-Robot Collaborative Transportation,https://doi.org/10.1109/tase.2023.3259163,2024,"Sirintuna, D.; Giammarino, A.; Ajoudani, A.",Turquia,Scopus,RQ2,"Combina feedback háptico (sensor F/T) e informação cinemática humana (MoCap/IMUs) para gerar referências de movimento whole-body; algoritmo de detecção de intenção de rotação via torso/ mãos; controlador adaptativo que mescla sinais hápticos e de movimento humano. (Sirintuna et al., 2024).","O sistema utiliza uma Interface Colaborativa Adaptativa (ACI) que combina um controlador de admitância com uma unidade de translação de objeto, baseada em captura de movimento humano (Xsens MoCap) e sensores de Força/Torque (F/T) (Sirintuna et al., 2024, p. 1986, 1989). Utiliza-se um algoritmo para detectar a intenção de rotação humana baseada no movimento do tronco e das mãos (Sirintuna et al., 2024, p. 1990).",Interface Colaborativa Adaptativa que funde informações hápticas (via controle de admitância) e de movimento humano (via sistema de captura de movimento - MoCap). Índice Adaptativo (α) calculado online para ponderar as duas fontes de informação conforme a deformabilidade percebida do objeto. Algoritmo de intenção de rotação baseado no movimento do torso e da mão humana. Controlador de Corpo Inteiro baseado em Programação Quadrática Hierárquica (HQP) para um manipulador móvel. ,Sim,Sim,Igual,
ES06,Conference,Institute of Electrical and Electronics Engineers (IEEE),An Object Deformation-Agnostic Framework for Human-Robot Collaborative Transportation,https://doi.org/10.1109/tase.2023.3259164,2024,"Sirintuna, D.; Giammarino, A.; Ajoudani, A.",Turquia,Scopus,RQ3,"Principais desafios: compartilhamento de carga sem bloquear a intenção humana, ambiguidade translação/rotação em objetos longos, e co-manipulação de objetos deformáveis (devido a wrenches incompletos transmitidos). Estes desafios motivaram o design adaptativo. (Sirintuna et al., 2024).","Os desafios principais são: o compartilhamento eficaz de carga sem prejudicar a intenção humana, a ambiguidade entre translação e rotação em objetos longos, e a co-manipulação de objetos deformáveis onde a transmissão de força (haptic cues) é incompleta ou inexistente (Sirintuna et al., 2024, p. 1987).","Desafio técnico central: Transportar objetos com características de deformabilidade desconhecidas ou variáveis, onde a informação puramente háptica (para deformáveis) ou puramente de movimento (para rígidos) é insuficiente. Ambiguidade translação/rotação durante o transporte de objetos longos.",Sim,Sim,Igual,
ES06,Conference,Institute of Electrical and Electronics Engineers (IEEE),An Object Deformation-Agnostic Framework for Human-Robot Collaborative Transportation,https://doi.org/10.1109/tase.2023.3259165,2024,"Sirintuna, D.; Giammarino, A.; Ajoudani, A.",Turquia,Scopus,RQ4,"Ergonômicos/Organizacionais/Éticos: foco em reduzir esforço físico em tarefas industriais (ex.: fábricas/warehouses); discussão sobre necessidade de sensores menos intrusivos (mudar IMU para visão) visando usabilidade e aceitação em cenários reais. Não há discussão aprofundada sobre implicações éticas sociais (substituição de trabalho) além de usabilidade. (Sirintuna et al., 2024).","Ergonomicamente, o framework proposto reduziu significativamente o esforço muscular (medido por EMG) dos participantes em comparação com controladores de admitância padrão (Sirintuna et al., 2024, p. 1996). Em termos de aceitação, os usuários classificaram o controlador proposto como superior em segurança, desempenho e usabilidade (Sirintuna et al., 2024, p. 1996).","Ergonômicos: O framework reduz significativamente o esforço muscular do operador humano (medido por EMG) em comparação com um controlador de admitância padrão, tornando a tarefa menos exigente. Fatores Humanos (Aceitação): Em estudo com usuários, o controlador proposto obteve pontuações significativamente superiores em questionários (NASA-TLX e customizado) quanto a desempenho, usabilidade e carga de trabalho percebida, mantendo a segurança.",Sim,Sim,Igual,
ES06,Conference,Institute of Electrical and Electronics Engineers (IEEE),An Object Deformation-Agnostic Framework for Human-Robot Collaborative Transportation,https://doi.org/10.1109/tase.2023.3259166,2024,"Sirintuna, D.; Giammarino, A.; Ajoudani, A.",Turquia,Scopus,RQ5,"Lacunas/futuro: migração para rastreamento por visão (eliminar wearables) para aumentar a aplicabilidade em campo; testes adicionais em cenários reais e redução de custo de sensores foram indicados como próximos passos. (Sirintuna et al., 2024).","Uma lacuna identificada é o uso de trajes de captura de movimento (Xsens), que são menos práticos para cenários industriais reais. O trabalho futuro planeja substituir o sistema Xsens por sistemas baseados em visão (câmeras) para rastrear o movimento humano, eliminando a necessidade de sensores vestíveis (Sirintuna et al., 2024, p. 1986, 1999).","Lacuna/Oportunidade Futura: Substituir o sistema de captura de movimento baseado em IMU (terno Xsens) por um sistema baseado em visão menos caro e que não exija vestir sensores, aumentando a usabilidade em cenários do mundo real. A possível oclusão por parte do objeto transportado é um desafio a ser considerado.",Sim,Sim,Igual,
ES07,Journal,Springer Nature Switzerland,Semantic-Based Loco-Manipulation for Human-Robot Collaboration in Industrial Environments,https://doi.org/10.1007/978-3-031-76428-8_11,2024,"Rollo, F.; Raiola, G.; Tsagarakis, N.; Roveri, M.; Mingo Hoffman, E.M.; Ajoudani, A.",Não identificado,Scopus,RQ1,"Apresenta uma aplicação “bring me an object”: locomover-se, localizar, estimar pose, agarrar e trazer o objeto ao utilizador — avaliado em simulação; impacto esperado: reduzir esforço do trabalhador e aumentar autonomia do assistente móvel em ambientes industriais/domésticos. (Rollo et al., 2023).","A aplicação é a tarefa de ""traga-me"" (Bring Me), onde um robô móvel assistente busca e entrega objetos solicitados pelo usuário em ambientes industriais ou domésticos (Rollo et al., 2023, p. 1-2). O impacto é a redução do estresse e esforço do trabalhador, permitindo que ele foque em tarefas mais complexas enquanto o robô lida com a busca de artefatos (Rollo et al., 2023, p. 1).","Aplicação em um ambiente industrial simulado: o robô móvel realiza a tarefa de serviço ""traga-me"" (bring me), buscando e entregando um objeto solicitado verbalmente a um trabalhador. O impacto é a otimização do ambiente de trabalho, reduzindo o estresse e esforço do operador humano, que pode se concentrar em tarefas mais complexas enquanto o robô assiste de forma autônoma. ",Sim,Sim,Igual,
ES07,Journal,Springer Nature Switzerland,Semantic-Based Loco-Manipulation for Human-Robot Collaboration in Industrial Environments,https://doi.org/10.1007/978-3-031-76428-8_12,2024,"Rollo, F.; Raiola, G.; Tsagarakis, N.; Roveri, M.; Mingo Hoffman, E.M.; Ajoudani, A.",Não identificado,Scopus,RQ2,"Tecnologias: semantic mapping, instance segmentation (YOLOv8 / redes de segmentação), RGB-D pointcloud para estimação de pose, Behavior Trees para coordenação de ações; pipeline integrado com ROS. (Rollo et al., 2023).","O sistema utiliza ""loco-manipulação semântica"", combinando navegação e manipulação baseada em compreensão semântica da cena. As tecnologias incluem Árvores de Comportamento (Behaviour Trees) para fluxo de trabalho, rede neural de segmentação de instância (YOLOv8) para detecção de objetos, processamento de nuvem de pontos (Point Cloud) e o framework WoLF para simulação e controle (Rollo et al., 2023, p. 2-4).","Mapeamento Semântico para compreensão geométrica e semântica do ambiente. Árvore de Comportamento (Behaviour Tree) para orquestração de alto nível das ações (navegar, aproximar, pegar). Redes Neurais para segmentação de instância (YOLOv8) e estimativa de pose. Sistema de navegação autônoma (ROS Navigation Stack). Controlador de dinâmica inversa de corpo inteiro para manipulação.",Sim,Sim,Igual,
